timestamp,station_id,temperature,humidity,co2
2025-03-26 06:45:22,env-station-01,-6.81,6.8,1294.85
2025-03-26 06:45:32,env-station-01,-33.33,7.71,805.2
2025-03-26 06:45:42,env-station-01,-11.42,8.46,340.0
2025-03-26 06:45:52,env-station-01,-18.61,69.52,792.96
2025-03-26 06:46:02,env-station-01,-7.41,14.42,639.47
2025-03-26 06:46:12,env-station-01,21.99,63.07,939.23
2025-03-26 06:46:22,env-station-01,5.09,55.91,928.14
2025-03-26 06:46:32,env-station-01,-35.1,74.43,1530.53
2025-03-26 06:46:42,env-station-01,36.3,60.62,1343.86
2025-03-26 06:46:52,env-station-01,-37.81,76.03,629.44
2025-03-26 06:47:02,env-station-01,-37.39,41.91,1365.51
2025-03-26 06:47:12,env-station-01,6.84,85.49,910.36
2025-03-26 06:47:22,env-station-01,26.81,26.74,1555.13
2025-03-26 06:47:32,env-station-01,45.19,62.44,658.13
2025-03-26 06:47:42,env-station-01,39.8,74.56,1323.74
2025-03-26 06:47:52,env-station-01,-27.42,0.37,369.19
2025-03-26 06:48:02,env-station-01,-35.34,0.98,410.89
2025-03-26 06:48:12,env-station-01,8.93,84.98,1315.2
2025-03-26 06:48:22,env-station-01,30.69,32.08,1656.83
2025-03-26 06:48:32,env-station-01,41.6,47.82,1505.36
2025-03-26 06:48:42,env-station-01,-6.04,25.72,1109.25
2025-03-26 06:48:52,env-station-01,-35.24,36.31,406.2
2025-03-26 06:49:02,env-station-01,-37.83,13.35,1968.13
2025-03-26 06:49:12,env-station-01,32.87,92.13,652.4
2025-03-26 06:49:22,env-station-01,29.1,27.75,1715.24
2025-03-26 06:49:32,env-station-01,49.73,90.85,641.0
2025-03-26 06:49:42,env-station-01,29.59,72.35,1714.89
2025-03-26 06:49:52,env-station-01,-7.59,5.67,1960.82
2025-03-26 06:50:02,env-station-01,32.82,0.82,1858.21
2025-03-26 06:50:12,env-station-01,19.54,20.78,1286.19
2025-03-26 06:50:22,env-station-01,-22.51,1.64,905.45
2025-03-26 06:50:32,env-station-01,13.77,12.53,1109.25
2025-03-26 06:50:42,env-station-01,-46.06,20.75,568.78
2025-03-26 06:50:52,env-station-01,44.89,77.4,352.02
2025-03-26 06:51:02,env-station-01,37.42,62.4,1670.38
2025-03-26 06:51:12,env-station-01,35.3,43.14,657.87
2025-03-26 06:51:22,env-station-01,10.67,66.81,960.09
2025-03-26 06:51:32,env-station-01,44.8,27.47,1933.66
2025-03-26 06:51:42,env-station-01,-12.41,82.39,1155.29
2025-03-26 06:51:52,env-station-01,-38.85,96.24,953.56
2025-03-26 06:52:02,env-station-01,5.7,61.08,1656.84
2025-03-26 06:52:12,env-station-01,20.63,85.65,982.13
2025-03-26 06:52:22,env-station-01,-38.03,39.33,466.15
2025-03-26 06:52:32,env-station-01,42.19,73.33,1214.57
2025-03-26 06:52:42,env-station-01,-25.42,2.74,796.71
2025-03-26 06:52:52,env-station-01,20.32,94.29,1443.92
2025-03-26 06:53:02,env-station-01,12.22,73.02,1961.9
2025-03-26 06:53:12,env-station-01,-37.64,13.14,1696.39
2025-03-26 06:53:22,env-station-01,32.14,6.48,1520.42
2025-03-26 06:53:32,env-station-01,-9.75,49.24,1902.22
2025-03-26 06:53:42,env-station-01,-30.79,29.87,604.93
2025-03-26 06:53:52,env-station-01,4.09,76.1,1408.22
2025-03-26 06:54:02,env-station-01,-43.74,91.24,1852.01
2025-03-26 06:54:12,env-station-01,21.96,47.27,1073.36
2025-03-26 06:54:22,env-station-01,24.34,46.16,1895.12
2025-03-26 06:54:32,env-station-01,6.99,75.49,949.93
2025-03-26 06:54:42,env-station-01,-7.69,62.08,1005.94
2025-03-26 06:54:52,env-station-01,-14.3,19.54,1403.31
2025-03-26 06:55:02,env-station-01,44.48,13.38,797.82
2025-03-26 06:55:12,env-station-01,11.26,63.73,1245.57
2025-03-26 06:55:22,env-station-01,-2.63,32.97,1702.84
2025-03-26 06:55:32,env-station-01,-2.94,17.9,908.59
2025-03-26 06:55:42,env-station-01,19.64,68.72,1709.03
2025-03-26 06:55:52,env-station-01,-22.27,71.85,500.34
2025-03-26 06:56:02,env-station-01,32.59,77.28,1554.04
2025-03-26 06:56:12,env-station-01,-11.63,13.28,955.14
2025-03-26 06:56:22,env-station-01,-23.88,68.66,652.31
2025-03-26 06:56:32,env-station-01,-26.04,34.65,1781.02
2025-03-26 06:56:42,env-station-01,0.87,31.01,451.98
2025-03-26 06:56:52,env-station-01,-19.25,60.77,1793.28
2025-03-26 06:57:02,env-station-01,47.91,29.43,1613.98
2025-03-26 06:57:12,env-station-01,0.12,61.03,1234.25
2025-03-26 06:57:23,env-station-01,35.76,59.89,1954.84
2025-03-26 06:57:33,env-station-01,33.01,59.45,1625.88
2025-03-26 06:57:43,env-station-01,18.18,87.26,1215.79
2025-03-26 06:57:53,env-station-01,-41.47,31.38,1407.35
2025-03-26 06:58:03,env-station-01,22.39,61.45,1623.09
2025-03-26 06:58:13,env-station-01,-47.73,22.38,949.72
2025-03-26 06:58:23,env-station-01,47.26,66.59,1313.98
2025-03-26 06:58:33,env-station-01,-1.99,47.9,1573.46
2025-03-26 06:58:43,env-station-01,49.9,53.56,1538.18
2025-03-26 06:58:53,env-station-01,-6.28,12.94,1874.97
2025-03-26 06:59:03,env-station-01,-5.57,49.07,599.21
2025-03-26 06:59:13,env-station-01,39.97,25.23,897.54
2025-03-26 06:59:23,env-station-01,25.38,96.68,1932.27
2025-03-26 06:59:33,env-station-01,33.18,33.39,1953.01
2025-03-26 06:59:43,env-station-01,10.53,73.28,365.2
2025-03-26 06:59:53,env-station-01,30.24,21.09,1725.49
2025-03-26 07:00:03,env-station-01,42.47,25.83,794.05
2025-03-26 07:00:13,env-station-01,0.28,3.28,1843.65
2025-03-26 07:00:23,env-station-01,-3.68,1.01,1625.98
2025-03-26 07:00:33,env-station-01,-35.34,67.47,1890.42
2025-03-26 07:00:43,env-station-01,-11.8,40.25,415.5
2025-03-26 07:00:53,env-station-01,9.58,11.48,733.23
2025-03-26 07:01:03,env-station-01,39.78,75.87,446.26
2025-03-26 07:01:13,env-station-01,44.21,5.98,1642.63
2025-03-26 07:01:23,env-station-01,-48.38,84.78,788.75
2025-03-26 07:01:33,env-station-01,-20.66,18.41,1906.69
2025-03-26 07:01:43,env-station-01,-23.17,77.37,1962.82
2025-03-26 07:01:53,env-station-01,-36.98,36.97,894.54
2025-03-26 07:02:03,env-station-01,1.91,61.27,1520.86
2025-03-26 07:02:13,env-station-01,-9.99,73.91,474.37
2025-03-26 07:02:23,env-station-01,-1.15,3.19,850.46
2025-03-26 07:02:33,env-station-01,-4.75,25.9,906.74
2025-03-26 07:02:43,env-station-01,36.39,22.85,1243.28
2025-03-26 07:02:53,env-station-01,22.37,4.74,319.83
2025-03-26 07:03:03,env-station-01,27.12,24.75,512.78
2025-03-26 07:03:13,env-station-01,32.5,6.93,1301.94
2025-03-26 07:03:23,env-station-01,11.85,8.02,1069.33
2025-03-26 07:03:33,env-station-01,43.05,23.08,1249.66
2025-03-26 07:03:43,env-station-01,1.98,41.95,1943.4
2025-03-26 07:03:53,env-station-01,-49.78,13.53,1513.26
2025-03-26 07:04:03,env-station-01,-23.43,34.2,1443.28
2025-03-26 07:04:13,env-station-01,-16.83,65.99,1802.49
2025-03-26 07:04:23,env-station-01,28.54,64.48,839.79
2025-03-26 07:04:33,env-station-01,34.04,96.26,1851.67
2025-03-26 07:04:43,env-station-01,41.59,31.87,1141.75
2025-03-26 07:04:53,env-station-01,-5.45,37.78,1515.97
2025-03-26 07:05:03,env-station-01,-21.92,76.41,1304.32
2025-03-26 07:05:13,env-station-01,22.46,17.92,623.22
2025-03-26 07:05:23,env-station-01,41.07,15.85,1901.69
2025-03-26 07:05:33,env-station-01,36.67,73.33,1232.99
2025-03-26 07:05:43,env-station-01,27.52,64.66,488.84
2025-03-26 07:05:53,env-station-01,33.98,72.23,863.92
2025-03-26 07:06:03,env-station-01,-12.9,86.37,1958.94
2025-03-26 07:06:13,env-station-01,-33.59,56.64,1896.52
2025-03-26 07:06:23,env-station-01,22.59,20.0,669.58
2025-03-26 07:06:33,env-station-01,-33.6,98.19,1319.2
2025-03-26 07:06:43,env-station-01,11.07,41.9,717.69
2025-03-26 07:06:53,env-station-01,42.62,55.76,1961.19
2025-03-26 07:07:03,env-station-01,-12.59,59.19,958.59
2025-03-26 07:07:13,env-station-01,27.53,10.52,1548.4
2025-03-26 07:07:23,env-station-01,-49.17,42.26,1028.13
2025-03-26 07:07:33,env-station-01,-30.04,71.5,1572.86
2025-03-26 07:07:43,env-station-01,-22.95,88.93,1582.56
2025-03-26 07:07:53,env-station-01,-10.55,33.99,1033.85
2025-03-26 07:08:03,env-station-01,-32.43,82.77,1799.78
2025-03-26 07:08:13,env-station-01,40.13,87.22,1040.83
2025-03-26 07:08:23,env-station-01,-42.27,81.69,415.24
2025-03-26 07:08:33,env-station-01,23.43,81.45,651.06
2025-03-26 07:08:43,env-station-01,16.26,60.07,356.21
2025-03-26 07:08:53,env-station-01,-39.01,34.52,1540.2
2025-03-26 07:09:03,env-station-01,34.56,45.93,1957.22
2025-03-26 07:09:13,env-station-01,47.66,25.84,402.82
2025-03-26 07:09:23,env-station-01,43.95,44.57,1616.95
2025-03-26 07:09:33,env-station-01,30.41,22.59,592.91
2025-03-26 07:09:43,env-station-01,-44.28,26.29,1279.53
2025-03-26 07:09:53,env-station-01,-18.54,35.24,1407.25
2025-03-26 07:10:03,env-station-01,31.69,12.15,780.27
2025-03-26 07:10:13,env-station-01,15.33,59.19,602.21
2025-03-26 07:10:23,env-station-01,18.48,71.03,1284.14
2025-03-26 07:10:33,env-station-01,-33.17,16.39,889.34
2025-03-26 07:10:43,env-station-01,-24.97,59.1,701.5
2025-03-26 07:10:53,env-station-01,19.17,94.84,535.79
2025-03-26 07:11:03,env-station-01,18.02,56.39,782.78
2025-03-26 07:11:13,env-station-01,-21.61,79.29,625.59
2025-03-26 07:11:23,env-station-01,38.28,96.54,1590.92
2025-03-26 07:11:33,env-station-01,29.53,79.19,855.69
2025-03-26 07:11:43,env-station-01,30.18,16.24,1938.64
2025-03-26 07:11:53,env-station-01,-12.77,89.07,508.66
2025-03-26 07:12:03,env-station-01,27.7,15.54,1479.23
2025-03-26 07:12:13,env-station-01,17.88,53.26,728.68
2025-03-26 07:12:23,env-station-01,47.4,90.35,1958.42
2025-03-26 07:12:33,env-station-01,-3.2,97.03,1718.91
2025-03-26 07:12:43,env-station-01,-31.8,48.66,1293.95
2025-03-26 07:12:53,env-station-01,-1.59,1.54,866.18
2025-03-26 07:13:03,env-station-01,-23.56,29.78,599.99
2025-03-26 07:13:13,env-station-01,4.03,20.0,830.69
2025-03-26 07:13:23,env-station-01,-3.75,46.98,1975.46
2025-03-26 07:13:33,env-station-01,-18.37,42.32,1807.3
2025-03-26 07:13:43,env-station-01,-44.37,60.99,1517.13
2025-03-26 07:13:53,env-station-01,-48.05,36.02,1175.11
2025-03-26 07:14:04,env-station-01,48.53,46.74,831.61
2025-03-26 07:14:14,env-station-01,-27.75,89.16,391.76
2025-03-26 07:14:24,env-station-01,-0.81,63.95,1741.69
2025-03-26 07:14:34,env-station-01,-3.45,48.63,1801.21
2025-03-26 07:14:44,env-station-01,-23.56,0.84,1484.96
2025-03-26 07:14:54,env-station-01,46.88,33.75,1277.38
2025-03-26 07:15:04,env-station-01,-11.76,47.84,393.54
2025-03-26 07:15:14,env-station-01,-42.25,6.72,1867.86
2025-03-26 07:15:24,env-station-01,-19.9,77.15,1399.95
2025-03-26 07:15:34,env-station-01,31.27,85.31,625.11
2025-03-26 07:15:44,env-station-01,-14.82,75.34,1152.61
2025-03-26 07:15:54,env-station-01,14.78,47.78,1258.95
2025-03-26 07:16:04,env-station-01,-26.8,76.54,1945.18
2025-03-26 07:16:14,env-station-01,48.59,60.57,667.0
2025-03-26 07:16:24,env-station-01,-9.44,97.06,1327.29
2025-03-26 07:16:34,env-station-01,19.83,67.76,1010.55
2025-03-26 07:16:44,env-station-01,44.9,88.94,1883.65
2025-03-26 07:16:54,env-station-01,27.24,53.5,1477.74
2025-03-26 07:17:04,env-station-01,-37.04,74.25,1845.67
2025-03-26 07:17:14,env-station-01,-13.94,27.91,629.78
2025-03-26 07:17:24,env-station-01,16.0,66.15,1712.14
2025-03-26 07:17:34,env-station-01,44.11,93.89,1428.97
2025-03-26 07:17:44,env-station-01,10.03,25.4,1273.76
2025-03-26 07:17:54,env-station-01,-35.26,28.41,369.0
2025-03-26 07:18:04,env-station-01,11.29,88.83,1439.65
2025-03-26 07:18:14,env-station-01,39.4,21.85,1693.9
2025-03-26 07:18:24,env-station-01,49.02,58.69,1194.52
2025-03-26 07:18:34,env-station-01,41.88,34.51,937.94
2025-03-26 07:18:44,env-station-01,-21.46,95.68,416.14
2025-03-26 07:18:54,env-station-01,11.32,23.31,1337.37
2025-03-26 07:19:04,env-station-01,47.13,57.23,1143.36
2025-03-26 07:19:14,env-station-01,37.1,48.2,1581.2
2025-03-26 07:19:24,env-station-01,14.8,81.68,1417.81
2025-03-26 07:19:34,env-station-01,25.51,54.47,1946.88
2025-03-26 07:19:44,env-station-01,-7.45,60.11,579.45
2025-03-26 07:19:54,env-station-01,-44.19,55.59,1996.01
2025-03-26 07:20:04,env-station-01,21.4,97.57,499.19
2025-03-26 07:20:14,env-station-01,14.47,26.51,1043.62
2025-03-26 07:20:24,env-station-01,-42.16,57.43,1618.66
2025-03-26 07:20:34,env-station-01,4.54,15.43,816.37
2025-03-26 07:20:44,env-station-01,3.68,74.45,1588.29
2025-03-26 07:20:54,env-station-01,12.9,35.87,521.79
2025-03-26 07:21:04,env-station-01,-17.66,13.57,1686.1
2025-03-26 07:21:14,env-station-01,-43.84,83.79,647.84
2025-03-26 07:21:24,env-station-01,-30.97,95.07,1045.89
2025-03-26 07:21:34,env-station-01,-49.41,84.55,1332.99
2025-03-26 07:21:44,env-station-01,-25.55,78.56,453.29
2025-03-26 07:21:54,env-station-01,36.7,7.45,596.81
2025-03-26 07:22:04,env-station-01,14.01,58.03,955.6
2025-03-26 07:22:14,env-station-01,12.86,82.96,724.85
2025-03-26 07:22:24,env-station-01,-19.48,48.78,406.75
2025-03-26 07:22:34,env-station-01,27.95,48.69,741.92
2025-03-26 07:22:44,env-station-01,24.26,44.84,714.54
2025-03-26 07:22:54,env-station-01,5.45,89.87,1285.03
2025-03-26 07:23:04,env-station-01,27.52,84.72,488.56
2025-03-26 07:23:14,env-station-01,31.92,10.06,308.39
2025-03-26 07:23:24,env-station-01,-10.62,67.94,1713.87
2025-03-26 07:23:34,env-station-01,20.92,42.77,528.86
2025-03-26 07:23:44,env-station-01,-10.05,38.03,1003.34
2025-03-26 07:23:54,env-station-01,-4.49,2.43,1952.05
2025-03-26 07:24:04,env-station-01,40.77,69.01,989.58
2025-03-26 07:24:14,env-station-01,-10.07,96.67,1657.25
2025-03-26 07:24:24,env-station-01,-7.51,87.55,1378.41
2025-03-26 07:24:34,env-station-01,22.75,99.34,321.67
2025-03-26 07:24:44,env-station-01,2.95,76.23,1554.79
2025-03-26 07:24:54,env-station-01,2.23,27.25,1303.73
2025-03-26 07:25:04,env-station-01,-29.04,54.1,1537.28
2025-03-26 07:25:14,env-station-01,-41.55,94.96,456.23
2025-03-26 07:25:24,env-station-01,44.82,58.28,1933.07
2025-03-26 07:25:34,env-station-01,5.83,85.14,719.8
2025-03-26 07:25:44,env-station-01,-39.9,42.69,405.96
2025-03-26 07:25:54,env-station-01,29.53,17.12,1754.14
2025-03-26 07:26:04,env-station-01,-18.81,80.57,1010.27
2025-03-26 07:26:14,env-station-01,-7.1,96.8,750.07
2025-03-26 07:26:24,env-station-01,-47.79,93.75,1732.73
2025-03-26 07:26:34,env-station-01,48.7,30.58,460.74
2025-03-26 07:26:44,env-station-01,38.68,18.87,412.04
2025-03-26 07:26:54,env-station-01,-44.73,91.21,1578.85
2025-03-26 07:27:04,env-station-01,-6.86,87.65,850.27
2025-03-26 07:27:14,env-station-01,24.42,1.9,794.61
2025-03-26 07:27:24,env-station-01,47.05,90.16,1286.5
2025-03-26 07:27:34,env-station-01,46.93,48.0,871.22
2025-03-26 07:27:44,env-station-01,12.37,14.73,1198.79
2025-03-26 07:27:54,env-station-01,30.75,92.23,1004.54
2025-03-26 07:28:04,env-station-01,-5.73,3.34,1358.73
2025-03-26 07:28:14,env-station-01,45.58,29.92,422.48
2025-03-26 07:28:24,env-station-01,-43.07,71.86,498.65
2025-03-26 07:28:34,env-station-01,-26.28,77.63,1306.8
2025-03-26 07:28:44,env-station-01,-33.3,64.71,647.04
2025-03-26 07:28:54,env-station-01,19.04,99.53,556.76
2025-03-26 07:29:04,env-station-01,-36.73,8.57,1018.01
2025-03-26 07:29:14,env-station-01,3.42,42.43,1285.46
2025-03-26 07:29:24,env-station-01,21.05,18.17,1828.94
2025-03-26 07:29:34,env-station-01,-27.23,71.74,1153.07
2025-03-26 07:29:44,env-station-01,-20.88,63.02,1301.2
2025-03-26 07:29:54,env-station-01,22.44,57.2,1726.57
2025-03-26 07:30:04,env-station-01,-25.59,48.73,1996.82
2025-03-26 07:30:14,env-station-01,3.15,25.72,810.4
2025-03-26 07:30:24,env-station-01,-35.61,54.83,994.89
2025-03-26 07:30:34,env-station-01,47.82,58.15,1617.84
2025-03-26 07:30:45,env-station-01,-33.08,28.61,1411.14
2025-03-26 07:30:55,env-station-01,-39.24,29.01,656.3
2025-03-26 07:31:05,env-station-01,16.92,4.59,1536.19
2025-03-26 07:31:15,env-station-01,-27.0,22.71,428.23
2025-03-26 07:31:25,env-station-01,-49.32,61.92,1655.17
2025-03-26 07:31:35,env-station-01,49.96,23.7,964.12
2025-03-26 07:31:45,env-station-01,-28.89,25.61,1675.15
2025-03-26 07:31:55,env-station-01,38.81,45.76,1358.23
2025-03-26 07:32:05,env-station-01,13.56,5.14,1686.14
2025-03-26 07:32:15,env-station-01,41.7,6.88,859.65
2025-03-26 07:32:25,env-station-01,-36.4,13.82,641.73
2025-03-26 07:32:35,env-station-01,48.37,19.01,539.69
2025-03-26 07:32:45,env-station-01,7.61,47.65,1979.03
2025-03-26 07:32:55,env-station-01,32.58,3.88,495.37
2025-03-26 07:33:05,env-station-01,3.33,53.91,703.22
2025-03-26 07:33:15,env-station-01,8.84,90.48,1357.37
2025-03-26 07:33:25,env-station-01,23.71,69.04,1777.83
2025-03-26 07:33:35,env-station-01,-41.9,11.69,1597.94
2025-03-26 07:33:45,env-station-01,31.84,34.04,648.95
2025-03-26 07:33:55,env-station-01,-43.68,96.24,1794.95
2025-03-26 07:34:05,env-station-01,-31.82,99.89,455.26
2025-03-26 07:34:15,env-station-01,49.59,80.86,895.02
2025-03-26 07:34:25,env-station-01,-15.17,79.46,1364.34
2025-03-26 07:34:35,env-station-01,16.08,41.58,392.12
2025-03-26 07:34:45,env-station-01,45.57,18.29,890.7
2025-03-26 07:34:55,env-station-01,-11.97,59.62,1223.62
2025-03-26 07:35:05,env-station-01,-34.15,97.62,1342.1
2025-03-26 07:35:15,env-station-01,20.13,21.02,1309.31
2025-03-26 07:35:25,env-station-01,-9.26,72.23,1363.51
2025-03-26 07:35:35,env-station-01,1.8,62.97,1162.64
2025-03-26 07:35:45,env-station-01,41.41,78.49,1841.07
2025-03-26 07:35:55,env-station-01,-28.78,21.61,1739.23
2025-03-26 07:36:05,env-station-01,-18.18,76.34,1980.72
2025-03-26 07:36:15,env-station-01,19.81,36.84,849.73
2025-03-26 07:36:25,env-station-01,38.38,74.15,921.38
2025-03-26 07:36:35,env-station-01,42.11,4.86,1733.09
2025-03-26 07:36:45,env-station-01,35.87,99.45,588.58
2025-03-26 07:36:55,env-station-01,-13.79,46.08,1679.21
2025-03-26 07:37:05,env-station-01,-3.22,21.41,1905.22
2025-03-26 07:37:15,env-station-01,-16.83,95.47,1416.33
2025-03-26 07:37:25,env-station-01,-26.49,26.77,717.28
2025-03-26 07:37:35,env-station-01,30.12,38.97,1113.3
2025-03-26 07:37:45,env-station-01,47.82,49.66,1417.25
2025-03-26 07:37:55,env-station-01,38.31,56.89,1633.39
2025-03-26 07:38:05,env-station-01,-22.43,78.88,1398.41
2025-03-26 07:38:15,env-station-01,11.59,29.28,1333.38
2025-03-26 07:38:25,env-station-01,1.62,50.09,825.87
2025-03-26 07:38:35,env-station-01,-12.37,77.77,300.84
2025-03-26 07:38:45,env-station-01,-36.37,92.83,1142.3
2025-03-26 07:38:55,env-station-01,-11.25,98.88,1200.81
2025-03-26 07:39:05,env-station-01,16.17,9.72,326.27
2025-03-26 07:39:15,env-station-01,-2.16,77.67,1563.78
2025-03-26 07:39:25,env-station-01,37.57,4.43,1921.07
2025-03-26 07:39:35,env-station-01,6.9,26.09,751.76
2025-03-26 07:39:45,env-station-01,1.28,68.13,1871.82
2025-03-26 07:39:55,env-station-01,6.35,55.78,1295.83
2025-03-26 07:40:05,env-station-01,9.34,94.38,365.98
2025-03-26 07:40:15,env-station-01,33.37,79.77,1980.3
2025-03-26 07:40:25,env-station-01,-14.6,21.33,386.83
2025-03-26 07:40:35,env-station-01,-3.57,20.14,1029.99
2025-03-26 07:40:45,env-station-01,26.36,94.16,948.04
2025-03-26 07:40:55,env-station-01,38.53,56.6,681.23
2025-03-26 07:41:05,env-station-01,8.42,19.26,1489.33
2025-03-26 07:41:15,env-station-01,24.66,44.38,516.83
2025-03-26 07:41:25,env-station-01,-35.22,89.97,783.6
2025-03-26 07:41:35,env-station-01,4.71,94.03,1191.92
2025-03-26 07:41:45,env-station-01,24.08,59.22,1016.8
2025-03-26 07:41:55,env-station-01,-12.52,0.33,1844.77
2025-03-26 07:42:05,env-station-01,-28.25,1.19,1989.77
2025-03-26 07:42:15,env-station-01,-23.56,28.45,845.94
2025-03-26 07:42:25,env-station-01,-32.0,7.82,933.48
2025-03-26 07:42:35,env-station-01,6.7,77.99,1204.03
2025-03-26 07:42:45,env-station-01,-37.29,88.64,1740.36
2025-03-26 07:42:55,env-station-01,14.73,32.84,1347.65
2025-03-26 07:43:05,env-station-01,28.99,77.64,1662.78
2025-03-26 07:43:15,env-station-01,39.1,96.05,1206.66
2025-03-26 07:43:25,env-station-01,21.22,4.49,1372.95
2025-03-26 07:43:35,env-station-01,44.96,50.52,363.87
2025-03-26 07:43:45,env-station-01,-21.33,67.71,637.51
2025-03-26 07:43:55,env-station-01,38.95,40.77,1998.28
2025-03-26 07:44:05,env-station-01,-37.3,93.44,532.13
2025-03-26 07:44:15,env-station-01,-10.92,35.7,972.43
2025-03-26 07:44:25,env-station-01,14.52,76.47,385.03
2025-03-26 07:44:35,env-station-01,47.59,38.96,558.78
2025-03-26 07:44:45,env-station-01,-41.57,59.08,358.48
2025-03-26 07:44:55,env-station-01,-10.23,44.12,982.68
2025-03-26 07:45:05,env-station-01,40.57,45.26,1153.76
2025-03-26 07:45:15,env-station-01,-19.07,91.32,504.39
2025-03-26 07:45:25,env-station-01,-21.59,37.52,391.7
2025-03-26 07:45:35,env-station-01,-44.73,32.18,1560.71
2025-03-26 07:45:45,env-station-01,25.37,23.47,357.95
2025-03-26 07:45:55,env-station-01,-2.51,91.02,1531.21
2025-03-26 07:46:05,env-station-01,-19.16,2.14,1462.49
2025-03-26 07:46:15,env-station-01,-22.78,46.18,826.14
2025-03-26 07:46:25,env-station-01,47.95,33.0,703.36
2025-03-26 07:46:35,env-station-01,41.22,97.32,1747.93
2025-03-26 07:46:45,env-station-01,-41.12,85.91,462.91
2025-03-26 07:46:55,env-station-01,48.96,33.76,316.88
2025-03-26 07:47:05,env-station-01,-33.51,71.87,1612.53
2025-03-26 07:47:16,env-station-01,11.24,23.77,824.0
2025-03-26 07:47:26,env-station-01,7.47,56.25,1120.6
2025-03-26 07:47:36,env-station-01,-30.73,45.62,1485.68
2025-03-26 07:47:46,env-station-01,-2.33,13.72,415.48
2025-03-26 07:47:56,env-station-01,26.28,31.11,396.96
2025-03-26 07:48:06,env-station-01,4.97,6.17,1692.49
2025-03-26 07:48:16,env-station-01,11.07,98.12,1367.07
2025-03-26 07:48:26,env-station-01,-39.33,88.66,514.68
2025-03-26 07:48:36,env-station-01,-38.92,14.61,1093.79
2025-03-26 07:48:46,env-station-01,-20.25,33.27,1242.61
2025-03-26 07:48:56,env-station-01,16.17,97.54,843.77
2025-03-26 07:49:06,env-station-01,44.72,47.11,564.95
2025-03-26 07:49:16,env-station-01,-47.83,71.48,1808.29
2025-03-26 07:49:26,env-station-01,20.75,48.21,854.96
2025-03-26 07:49:36,env-station-01,37.17,66.58,1528.93
2025-03-26 07:49:46,env-station-01,7.74,61.74,1920.35
2025-03-26 07:49:56,env-station-01,29.87,72.96,1138.63
2025-03-26 07:50:06,env-station-01,-21.35,55.33,1120.59
2025-03-26 07:50:16,env-station-01,21.73,69.02,1527.26
2025-03-26 07:50:26,env-station-01,-3.82,57.92,1708.88
2025-03-26 07:50:36,env-station-01,-1.11,20.69,1354.83
2025-03-26 07:50:46,env-station-01,15.68,81.52,876.13
2025-03-26 07:50:56,env-station-01,0.12,71.72,1799.12
2025-03-26 07:51:06,env-station-01,-49.88,2.3,1619.28
2025-03-26 07:51:16,env-station-01,-22.1,53.3,664.94
2025-03-26 07:51:26,env-station-01,-42.81,63.08,1085.08
2025-03-26 07:51:36,env-station-01,4.89,49.76,1673.54
2025-03-26 07:51:46,env-station-01,-18.89,39.57,1946.35
2025-03-26 07:51:56,env-station-01,-2.58,62.65,1011.64
2025-03-26 07:52:06,env-station-01,23.8,81.08,1144.3
2025-03-26 07:52:16,env-station-01,41.91,82.65,1283.15
2025-03-26 07:52:26,env-station-01,41.57,75.26,1998.57
2025-03-26 07:52:36,env-station-01,48.74,28.19,1494.71
2025-03-26 07:52:46,env-station-01,-30.55,48.82,435.26
2025-03-26 07:52:56,env-station-01,-6.37,69.02,489.51
2025-03-26 07:53:06,env-station-01,4.79,6.84,473.39
2025-03-26 07:53:16,env-station-01,-12.15,99.01,844.42
2025-03-26 07:53:26,env-station-01,-34.86,30.35,933.01
2025-03-26 07:53:36,env-station-01,-36.77,19.87,1670.61
2025-03-26 07:53:46,env-station-01,18.21,36.81,1214.64
2025-03-26 07:53:56,env-station-01,-34.76,56.85,1700.35
2025-03-26 07:54:06,env-station-01,-15.78,64.79,1846.75
2025-03-26 07:54:16,env-station-01,48.05,88.14,1046.35
2025-03-26 07:54:26,env-station-01,7.95,82.35,937.59
2025-03-26 07:54:36,env-station-01,-4.71,24.46,485.11
2025-03-26 07:54:46,env-station-01,-15.37,6.01,507.11
2025-03-26 07:54:56,env-station-01,-16.65,86.91,498.07
2025-03-26 07:55:06,env-station-01,-23.57,85.16,346.53
2025-03-26 07:55:16,env-station-01,-18.61,23.88,1390.86
2025-03-26 07:55:26,env-station-01,1.3,2.47,907.32
2025-03-26 07:55:36,env-station-01,-28.01,52.73,349.09
2025-03-26 07:55:46,env-station-01,6.74,16.01,896.87
2025-03-26 07:55:56,env-station-01,-41.3,80.41,1754.91
2025-03-26 07:56:06,env-station-01,8.75,49.11,1141.93
2025-03-26 07:56:16,env-station-01,-11.83,15.67,805.45
2025-03-26 07:56:26,env-station-01,17.04,47.23,1590.72
2025-03-26 07:56:36,env-station-01,43.3,90.61,1549.37
2025-03-26 07:56:46,env-station-01,-45.57,14.71,1548.78
2025-03-26 07:56:56,env-station-01,7.84,17.98,330.97
2025-03-26 07:57:06,env-station-01,29.69,93.71,1988.21
2025-03-26 07:57:16,env-station-01,4.78,80.39,1357.34
2025-03-26 07:57:26,env-station-01,13.82,25.26,994.17
2025-03-26 07:57:36,env-station-01,-22.17,48.71,1652.3
2025-03-26 07:57:46,env-station-01,-30.23,80.15,370.8
2025-03-26 07:57:56,env-station-01,-17.24,65.92,1457.27
